28	
27	
28	
31	
28	
29	
28	
28	
30	
29	
26	
30	
28	
24	
25	
32	
26	
23	
26	
30	
25	
30	
30	
24	
33	
26	
26	
30	
29	
28	
29	
27	
28	
30	
28	
27	
32	
28	
27	
27	
27	
30	
28	
29	
30	
28	
30	
26	
31	
28	
29	
31	
26	
28	
27	
29	
28	
29	
27	
28	
29	
28	
29	
29	
29	
30	
28	
28	
29	
29	
29	
28	
28	
28	
29	
26	
30	
28	
27	
29	
31	
28	
26	
29	
31	
27	
31	
26	
29	
26	
30	
29	
29	
27	
28	
30	
28	
30	
28	
30	
30	
32	
27	
27	
30	
26	
31	
23	
22	
24	
24	
22	
25	
25	
26	
31	
27	
26	
29	
29	
24	
28	
29	
27	
28	
26	
29	
23	
23	
24	
24	
25	
28	
28	
30	
27	
26	
29	
27	
31	
23	
22	
26	
31	
30	
21	
31	
26	
21	
27	
25	
26	
28	
28	
26	
29	
28	
30	
29	
29	
30	
26	
28	
28	
28	
28	
21	
22	
25	
29	
24	
26	
26	
27	
27	
30	
29	
29	
37	
20	
26	
29	
28	
24	
28	
27	
29	
27	
26	
28	
27	
28	
29	
29	
28	
27	
28	
30	
24	
26	
27	
27	
28	
28	
21	
29	
22	
26	
29	
26	
28	
26	
29	
29	
29	
26	
29	
29	
28	
26	
30	
25	
28	
24	
23	
23	
34	
22	
28	
21	
31	
28	
26	
26	
28	
27	
27	
28	
28	
29	
29	
29	
22	
26	
26	
26	
28	
28	
27	
29	
31	
28	
28	
30	
29	
28	
20	
27	
21	
25	
31	
23	
27	
39	
24	
24	
22	
19	
25	
28	
30	
29	
29	
28	
29	
28	
27	
27	
27	
26	
29	
28	
28	
28	
29	
31	
27	
27	
31	
24	
31	
27	
26	
28	
29	
25	
36	
24	
28	
27	
23	
24	
26	
21	
28	
28	
25	
32	
23	
30	
23	
30	
24	
26	
32	
20	
32	
28	
28	
29	
34	
21	
28	
27	
27	
31	
25	
24	
27	
27	
35	
46	
38	
19	
21	
23	
24	
22	
23	
22	
22	
19	
21	
21	
21	
23	
32	
26	
24	
25	
29	
22	
29	
27	
24	
29	
37	
29	
25	
31	
20	
22	
26	
23	
39	
18	
29	
29	
23	
41	
21	
25	
34	
22	
31	
27	
25	
28	
34	
23	
28	
27	
31	
27	
26	
33	
26	
28	
28	
25	
20	
19	
24	
31	
27	
30	
26	
26	
28	
27	
30	
28	
25	
29	
27	
28	
29	
30	
28	
29	
28	
29	
28	
29	
28	
28	
30	
30	
30	
27	
25	
30	
32	
25	
27	
30	
28	
29	
28	
32	
28	
27	
25	
34	
24	
30	
29	
29	
31	
27	
28	
29	
30	
30	
26	
26	
26	
25	
29	
27	
26	
27	
29	
28	
27	
30	
28	
28	
30	
29	
30	
30	
23	
30	
24	
27	
31	
28	
34	
27	
23	
29	
30	
29	
29	
29	
31	
28	
27	
27	
26	
29	
26	
27	
27	
29	
28	
29	
28	
32	
27	
26	
28	
30	
31	
26	
30	
26	
25	
29	
27	
26	
29	
27	
28	
28	
28	
29	
30	
28	
42	
18	
27	
25	
28	
28	
31	
28	
29	
24	
26	
27	
28	
29	
29	
29	
29	
30	
27	
28	
29	
28	
29	
28	
28	
30	
28	
38	
26	
18	
27	
30	
28	
29	
29	
28	
29	
30	
28	
28	
30	
25	
32	
26	
26	
29	
26	
27	
27	
29	
26	
27	
26	
28	
30	
28	
29	
29	
27	
32	
25	
29	
28	
31	
24	
32	
23	
32	
21	
29	
25	
29	
29	
30	
28	
29	
28	
30	
28	
29	
29	
30	
30	
28	
30	
24	
22	
30	
28	
27	
28	
27	
28	
29	
26	
29	
30	
26	
32	
33	
19	
30	
28	
27	
24	
29	
29	
28	
31	
27	
26	
29	
29	
36	
23	
27	
27	
31	
29	
28	
22	
24	
25	
25	
29	
31	
26	
29	
29	
20	
30	
27	
30	
26	
29	
29	
30	
24	
30	
27	
31	
27	
26	
28	
32	
25	
26	
30	
27	
29	
28	
28	
29	
30	
28	
28	
29	
27	
28	
28	
27	
30	
27	
28	
29	
29	
32	
26	
30	
26	
30	
26	
27	
28	
29	
28	
27	
32	
25	
29	
27	
28	
29	
29	
23	
29	
29	
27	
28	
29	
31	
27	
24	
27	
28	
31	
22	
28	
30	
28	
28	
42	
19	
27	
29	
27	
30	
27	
31	
25	
30	
31	
28	
26	
27	
27	
28	
27	
27	
29	
28	
24	
31	
28	
30	
27	
26	
27	
30	
29	
29	
28	
29	
29	
31	
26	
27	
27	
27	
27	
27	
30	
30	
28	
32	
23	
31	
26	
29	
28	
31	
28	
30	
25	
26	
29	
26	
27	
27	
31	
28	
30	
29	
29	
32	
28	
28	
27	
27	
30	
32	
25	
27	
25	
30	
27	
30	
28	
25	
29	
30	
28	
30	
29	
29	
30	
28	
27	
29	
29	
29	
29	
29	
30	
29	
28	
27	
30	
29	
30	
30	
28	
21	
25	
24	
27	
28	
28	
30	
30	
28	
27	
24	
28	
30	
25	
26	
30	
32	
29	
27	
29	
29	
30	
30	
26	
31	
21	
25	
34	
23	
20	
26	
31	
25	
28	
31	
37	
21	
26	
27	
31	
25	
29	
31	
26	
29	
23	
34	
37	
27	
20	
23	
30	
30	
27	
29	
31	
26	
28	
28	
24	
28	
30	
29	
26	
28	
28	
29	
29	
28	
29	
27	
30	
32	
25	
31	
23	
30	
25	
31	
24	
27	
30	
31	
25	
29	
29	
28	
28	
29	
29	
28	
28	
25	
27	
32	
30	
21	
22	
30	
25	
31	
24	
24	
26	
31	
28	
28	
28	
29	
27	
26	
31	
34	
27	
20	
30	
27	
29	
31	
25	
26	
29	
24	
28	
28	
28	
29	
28	
30	
26	
30	
30	
28	
29	
30	
25	
29	
31	
28	
28	
31	
25	
27	
28	
28	
29	
26	
26	
27	
27	
30	
30	
27	
28	
29	
29	
29	
29	
28	
26	
29	
29	
29	
29	
29	
30	
24	
31	
29	
22	
21	
29	
22	
21	
32	
20	
27	
31	
30	
28	
26	
26	
28	
33	
29	
20	
26	
34	
23	
27	
23	
22	
32	
28	
26	
27	
30	
28	
27	
28	
29	
30	
31	
30	
24	
24	
28	
26	
25	
25	
29	
28	
27	
28	
31	
29	
26	
28	
30	
29	
29	
29	
28	
29	
28	
29	
28	
29	
27	
29	
28	
29	
30	
25	
31	
30	
28	
26	
21	
34	
25	
28	
29	
26	
29	
30	
26	
27	
30	
34	
22	
23	
28	
26	
26	
29	
27	
29	
27	
27	
28	
29	
27	
27	
31	
27	
29	
30	
25	
28	
28	
30	
27	
30	
29	
30	
28	
30	
29	
28	
28	
30	
28	
31	
26	
27	
27	
28	
28	
31	
27	
28	
29	
27	
28	
28	
31	
25	
28	
28	
31	
21	
27	
28	
27	
29	
27	
29	
28	
26	
28	
28	
30	
30	
28	
25	
25	
25	
27	
31	
26	
33	
23	
27	
27	
27	
26	
31	
26	
28	
30	
29	
27	
31	
27	
26	
27	
28	
32	
25	
24	
27	
29	
29	
26	
26	
30	
28	
30	
30	
28	
28	
30	
28	
29	
29	
30	
26	
28	
29	
28	
28	
28	
29	
32	
28	
27	
31	
25	
30	
29	
30	
29	
27	
29	
30	
28	
29	
28	
29	
30	
26	
27	
31	
27	
30	
28	
28	
28	
30	
28	
28	
30	
29	
29	
27	
29	
30	
29	
29	
26	
28	
30	
30	
26	
28	
28	
27	
28	
29	
30	
27	
28	
29	
28	
28	
30	
27	
28	
29	
29	
27	
29	
28	
29	
30	
29	
27	
30	
29	
28	
28	
27	
30	
27	
28	
27	
28	
28	
29	
27	
29	
28	
29	
30	
28	
30	
27	
30	
29	
30	
28	
28	
31	
27	
30	
27	
26	
26	
29	
28	
30	
31	
26	
28	
26	
28	
27	
27	
29	
28	
28	
28	
30	
27	
28	
27	
30	
26	
29	
28	
30	
29	
30	
27	
28	
28	
30	
28	
28	
28	
29	
26	
28	
28	
30	
27	
28	
30	
28	
30	
29	
29	
29	
28	
30	
29	
27	
30	
29	
27	
30	
28	
28	
27	
30	
26	
29	
29	
31	
23	
34	
25	
28	
28	
28	
28	
31	
28	
28	
27	
28	
28	
28	
27	
31	
28	
28	
30	
29	
29	
29	
28	
29	
26	
28	
28	
30	
26	
27	
29	
32	
26	
27	
29	
30	
32	
27	
29	
32	
26	
28	
24	
28	
29	
28	
28	
27	
29	
29	
29	
27	
30	
28	
30	
28	
34	
24	
31	
26	
25	
32	
22	
29	
28	
27	
31	
28	
28	
25	
29	
28	
29	
28	
28	
28	
30	
29	
28	
28	
29	
28	
29	
28	
28	
26	
29	
27	
28	
32	
23	
28	
29	
23	
29	
29	
29	
28	
28	
27	
29	
29	
28	
29	
30	
27	
28	
25	
29	
30	
28	
30	
29	
28	
29	
29	
28	
29	
30	
29	
28	
28	
29	
26	
27	
28	
27	
30	
28	
31	
28	
29	
29	
31	
27	
30	
28	
28	
29	
26	
30	
27	
27	
29	
29	
28	
28	
33	
26	
28	
27	
29	
25	
31	
26	
30	
29	
28	
27	
27	
29	
30	
29	
29	
28	
29	
29	
28	
32	
27	
29	
29	
28	
31	
28	
25	
26	
30	
24	
28	
28	
28	
47	
19	
20	
27	
31	
27	
28	
27	
29	
29	
29	
28	
26	
24	
29	
26	
30	
26	
30	
32	
27	
26	
25	
28	
28	
28	
29	
29	
25	
28	
27	
29	
29	
26	
28	
27	
30	
28	
29	
29	
29	
30	
29	
31	
27	
29	
29	
31	
29	
23	
21	
26	
27	
25	
28	
29	
27	
30	
26	
32	
27	
28	
34	
27	
25	
25	
28	
28	
27	
29	
28	
30	
26	
28	
30	
27	
28	
32	
32	
25	
34	
24	
24	
28	
29	
26	
31	
23	
20	
20	
30	
30	
27	
26	
30	
29	
29	
31	
29	
28	
28	
28	
30	
29	
29	
27	
29	
30	
27	
28	
30	
29	
28	
28	
30	
28	
30	
30	
27	
27	
28	
29	
28	
28	
29	
29	
28	
29	
29	
29	
29	
28	
31	
28	
29	
29	
28	
29	
28	
29	
30	
27	
29	
29	
29	
27	
30	
27	
29	
30	
26	
28	
30	
27	
29	
29	
28	
44	
18	
23	
30	
26	
29	
28	
32	
24	
26	
33	
25	
27	
21	
22	
29	
30	
28	
29	
35	
27	
24	
22	
23	
23	
23	
23	
24	
24	
27	
27	
29	
29	
30	
27	
27	
28	
33	
27	
27	
27	
30	
29	
30	
23	
22	
23	
27	
27	
26	
25	
27	
28	
31	
28	
30	
28	
30	
21	
20	
21	
21	
24	
23	
21	
22	
26	
28	
26	
27	
28	
29	
29	
27	
31	
28	
26	
30	
29	
21	
28	
22	
24	
24	
25	
27	
26	
28	
29	
29	
28	
29	
26	
29	
29	
28	
30	
30	
22	
23	
29	
21	
23	
26	
23	
26	
23	
36	
21	
24	
28	
29	
29	
29	
29	
28	
29	
29	
30	
24	
26	
24	
28	
26	
26	
27	
28	
28	
28	
28	
27	
29	
29	
28	
28	
28	
28	
28	
31	
26	
26	
27	
26	
27	
29	
30	
31	
26	
28	
29	
27	
27	
27	
28	
29	
35	
33	
22	
23	
25	
25	
28	
28	
32	
33	
21	
30	
26	
24	
28	
31	
25	
29	
29	
27	
28	
28	
26	
26	
28	
28	
29	
29	
32	
27	
25	
30	
28	
28	
28	
29	
24	
27	
26	
30	
28	
33	
39	
19	
19	
28	
29	
29	
28	
30	
29	
28	
27	
28	
29	
29	
29	
27	
29	
28	
27	
28	
34	
28	
23	
31	
27	
27	
29	
28	
30	
29	
28	
30	
29	
28	
29	
29	
27	
30	
26	
23	
26	
30	
30	
29	
27	
28	
22	
21	
30	
24	
21	
28	
29	
23	
28	
26	
29	
26	
31	
27	
33	
25	
25	
25	
25	
28	
28	
30	
30	
27	
28	
27	
30	
28	
30	
26	
28	
29	
38	
31	
21	
21	
26	
24	
28	
28	
25	
29	
28	
29	
26	
29	
28	
27	
29	
29	
40	
18	
29	
30	
23	
27	
27	
27	
29	
27	
27	
29	
28	
29	
29	
29	
28	
27	
31	
30	
27	
28	
27	
29	
30	
25	
28	
26	
30	
28	
26	
29	
28	
29	
28	
29	
29	
28	
29	
29	
29	
29	
33	
25	
28	
28	
30	
29	
28	
29	
28	
20	
25	
24	
30	
25	
30	
30	
38	
21	
23	
28	
30	
27	
28	
29	
26	
22	
27	
27	
32	
28	
28	
24	
28	
28	
30	
26	
29	
29	
28	
29	
28	
28	
28	
38	
20	
29	
27	
31	
29	
26	
28	
29	
31	
26	
27	
34	
23	
23	
31	
32	
22	
18	
24	
27	
30	
31	
26	
21	
23	
29	
23	
31	
26	
28	
29	
28	
29	
29	
30	
28	
30	
27	
28	
27	
29	
29	
29	
28	
26	
28	
28	
30	
28	
30	
29	
20	
19	
25	
30	
26	
25	
25	
28	
28	
30	
27	
29	
30	
31	
27	
28	
29	
29	
29	
29	
26	
27	
34	
22	
25	
28	
25	
26	
26	
28	
26	
29	
28	
31	
29	
27	
29	
27	
29	
29	
30	
29	
27	
29	
27	
33	
26	
29	
29	
25	
29	
30	
26	
31	
26	
27	
29	
29	
29	
27	
30	
27	
28	
31	
26	
23	
25	
25	
28	
26	
28	
31	
30	
23	
20	
28	
24	
25	
29	
28	
26	
26	
32	
27	
30	
24	
31	
26	
29	
30	
29	
28	
29	
30	
30	
29	
30	
29	
29	
29	
27	
28	
28	
28	
29	
28	
28	
29	
28	
40	
19	
29	
26	
30	
26	
28	
28	
28	
29	
28	
28	
27	
28	
29	
29	
30	
29	
28	
28	
29	
29	
30	
29	
25	
32	
23	
22	
27	
26	
30	
37	
19	
28	
25	
39	
20	
28	
24	
28	
27	
27	
28	
28	
31	
27	
33	
21	
29	
25	
28	
28	
27	
29	
28	
29	
28	
29	
29	
31	
26	
29	
18	
28	
25	
30	
26	
26	
27	
28	
30	
27	
28	
27	
28	
27	
30	
27	
31	
27	
25	
28	
29	
28	
29	
29	
27	
33	
26	
26	
28	
28	
32	
26	
29	
30	
28	
28	
31	
27	
29	
28	
31	
28	
28	
29	
29	
28	
34	
29	
25	
26	
29	
29	
28	
28	
28	
27	
28	
27	
30	
28	
28	
28	
27	
31	
27	
30	
30	
28	
29	
29	
30	
30	
26	
28	
30	
26	
28	
29	
28	
28	
28	
30	
30	
27	
28	
29	
29	
29	
27	
29	
30	
27	
29	
28	
29	
29	
29	
29	
28	
28	
29	
27	
29	
29	
30	
29	
27	
30	
28	
28	
29	
31	
27	
29	
28	
29	
28	
29	
27	
29	
27	
30	
31	
38	
17	
23	
28	
29	
31	
28	
28	
29	
45	
18	
25	
27	
30	
38	
21	
20	
25	
28	
30	
29	
30	
29	
29	
29	
29	
28	
29	
26	
29	
29	
26	
27	
28	
29	
27	
37	
20	
26	
27	
30	
29	
29	
39	
23	
18	
27	
31	
27	
28	
27	
30	
29	
30	
26	
27	
28	
27	
29	
29	
25	
29	
29	
30	
26	
29	
29	
26	
29	
25	
30	
28	
27	
45	
19	
23	
29	
30	
29	
24	
28	
28	
29	
23	
27	
30	
26	
28	
29	
25	
29	
28	
30	
25	
29	
28	
27	
28	
29	
29	
28	
26	
28	
28	
27	
27	
29	
36	
22	
23	
28	
29	
31	
28	
30	
26	
29	
29	
29	
28	
29	
31	
27	
28	
27	
27	
29	
27	
30	
28	
30	
28	
29	
29	
28	
30	
31	
26	
31	
25	
28	
27	
27	
27	
30	
27	
28	
29	
28	
29	
28	
28	
28	
29	
29	
27	
29	
30	
27	
28	
28	
27	
29	
27	
30	
40	
23	
19	
30	
29	
29	
31	
24	
26	
28	
31	
23	
29	
28	
28	
27	
29	
28	
27	
27	
27	
30	
26	
29	
29	
29	
29	
27	
28	
27	
28	
28	
32	
26	
26	
29	
30	
28	
27	
27	
28	
30	
26	
27	
30	
29	
28	
28	
33	
20	
25	
29	
31	
26	
30	
30	
24	
32	
25	
31	
27	
22	
28	
29	
28	
30	
28	
28	
28	
30	
28	
28	
32	
26	
26	
29	
29	
27	
28	
27	
28	
29	
29	
28	
30	
28	
29	
28	
29	
28	
28	
26	
31	
27	
30	
26	
29	
30	
28	
28	
29	
29	
28	
30	
29	
29	
29	
27	
29	
31	
27	
28	
28	
28	
